AverageMInFile,ExternalRiskEstimate,MSinceMostRecentDelq,MSinceMostRecentInqexcl7days,MSinceMostRecentTradeOpen,MSinceOldestTradeOpen,MaxDelq2PublicRecLast12M,MaxDelqEver,NetFractionInstallBurden,NetFractionRevolvingBurden,NumBank2NatlTradesWHighUtilization,NumInqLast6M,NumInqLast6Mexcl7days,NumInstallTradesWBalance,NumRevolvingTradesWBalance,NumSatisfactoryTrades,NumTotalTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,NumTradesOpeninLast12M,PercentInstallTrades,PercentTradesNeverDelq,PercentTradesWBalance,target
74,62,4,0,8,188,4,6,85,62,2,4,4,1,6,28,28,1,1,2,21,96,78,1
139,62,16,25,1,231,6,4,37,57,5,0,0,4,10,30,36,5,1,1,33,75,74,1
100,83,73,21,28,256,7,8,58,14,1,0,0,2,3,31,34,0,0,0,26,100,56,1
53,73,65,-1,17,191,7,8,78,31,1,0,0,3,4,19,20,0,0,0,25,100,54,1
96,79,24,0,4,284,6,6,49,10,0,2,2,1,3,51,53,0,0,3,42,98,40,0
13,67,76,-1,2,22,7,8,69,71,20,1,0,2,1,4,5,0,0,2,40,100,75,0
185,60,11,0,12,439,4,6,77,80,4,2,2,1,6,17,19,0,0,0,21,74,80,1
17,56,34,0,5,36,7,8,93,51,3,3,3,4,9,18,18,0,0,10,22,100,82,1
77,60,58,0,6,145,0,8,42,19,1,4,4,0,2,18,0,3,3,2,32,100,40,0
71,69,11,-1,8,176,4,6,81,28,0,1,1,4,4,18,19,0,0,1,47,84,73,0
75,66,7,-1,1,173,4,6,100,43,1,1,0,1,6,30,32,0,0,1,38,97,70,1
49,61,79,0,3,166,7,8,68,56,3,1,1,4,7,29,29,0,0,4,31,100,73,1
82,88,71,0,13,188,7,8,82,17,0,0,0,2,2,20,20,0,0,0,40,100,50,0
80,80,50,3,2,145,6,6,85,2,20,1,1,3,2,25,26,0,0,3,50,92,56,0
31,63,34,-1,6,202,6,2,81,49,1,1,1,2,6,9,25,2,2,4,20,90,89,0
84,73,29,0,11,209,6,5,84,6,1,1,1,2,2,22,23,1,0,1,43,87,31,0
90,57,26,6,2,336,6,6,74,79,5,0,0,5,19,36,39,0,0,5,38,90,89,0
108,60,13,0,23,282,5,4,62,115,2,1,1,3,4,5,10,4,1,0,40,50,88,1
54,74,65,2,3,178,7,8,58,21,1,1,1,1,3,24,25,0,0,6,28,100,44,0
106,64,11,14,7,323,0,5,71,27,1,0,0,2,5,21,23,5,4,2,9,77,50,1
86,79,64,0,5,194,7,8,82,23,0,0,0,5,3,47,49,0,0,2,55,100,57,0
164,91,78,2,34,323,7,8,35,1,0,1,1,1,2,15,15,0,0,0,20,100,30,0
77,79,50,0,5,209,7,8,59,43,2,0,0,2,4,28,28,0,0,3,29,100,55,1
60,70,77,-1,2,125,7,8,78,36,2,1,1,2,7,45,48,0,0,2,17,100,47,1
26,72,72,-1,10,48,7,8,47,54,0,1,1,1,3,4,4,0,0,1,25,100,100,1
49,70,60,-1,1,333,6,8,96,8,0,3,3,3,1,13,20,2,2,2,36,100,50,1
207,70,36,7,79,434,6,8,45,60,0,0,0,0,2,5,5,1,1,0,40,100,100,0
41,66,41,0,2,64,6,6,47,67,2,3,2,3,3,21,22,0,0,2,27,95,50,1
117,91,34,24,34,325,7,8,37,3,0,0,0,0,2,13,13,0,0,0,8,100,25,0
53,77,53,-1,3,195,7,8,50,1,0,2,2,1,2,33,33,0,0,8,21,100,36,0
101,74,40,0,3,254,6,6,67,29,1,1,1,4,3,14,15,0,0,1,47,87,70,1
66,72,32,1,2,184,7,8,85,48,1,3,1,4,7,30,32,0,0,5,34,100,65,0
12,60,64,0,7,16,7,8,89,71,20,0,0,2,14,2,3,1,1,1,100,100,100,1
99,59,4,-1,5,192,3,2,47,40,0,1,1,1,3,18,26,5,3,1,19,81,57,1
138,60,4,-1,5,2,4,6,82,71,2,1,1,2,5,18,1,0,0,1,29,86,89,0
61,59,76,15,12,153,0,6,89,85,3,0,0,2,7,18,9,1,1,0,26,84,82,1
99,91,76,0,10,161,7,8,66,0,0,3,3,1,1,11,0,0,0,1,73,100,50,0
23,70,44,7,8,49,7,8,83,69,1,0,0,3,4,9,9,0,0,3,44,100,88,0
37,72,69,0,2,74,5,8,46,31,2,0,0,1,7,35,37,0,0,5,11,100,38,1
92,71,38,7,17,205,7,8,45,47,5,0,0,4,8,39,41,0,0,0,25,100,57,0
82,80,9,9,8,210,4,6,45,7,0,0,0,3,1,17,19,0,0,3,37,95,56,0
15,69,77,1,2,33,7,8,76,24,0,5,5,3,5,13,14,0,0,8,21,100,67,0
78,60,9,0,2,313,4,3,30,42,1,5,5,2,6,27,33,4,1,4,36,76,73,1
94,89,40,-1,9,235,7,8,48,8,0,0,0,0,3,22,25,0,0,1,16,100,43,0
23,59,52,1,10,48,7,8,87,52,3,3,2,4,5,21,22,0,0,2,43,100,75,0
64,72,71,7,7,290,7,8,55,25,0,0,0,1,5,19,19,0,0,3,26,100,50,1
55,66,69,0,13,165,6,2,76,86,1,4,3,3,1,15,17,3,3,0,76,94,80,1
118,86,62,0,9,294,7,8,57,18,0,0,0,2,2,16,16,0,0,1,19,100,44,1
45,64,16,5,0,115,6,5,89,12,0,0,0,8,7,32,40,2,1,6,38,98,71,0
59,83,55,1,2,281,7,8,80,2,0,2,2,4,1,13,14,0,0,6,43,100,56,0
109,88,56,0,11,312,7,8,59,5,0,2,2,2,2,17,17,0,0,2,53,100,67,0
84,78,73,0,8,167,7,8,84,24,0,1,1,4,6,29,43,0,0,3,30,100,71,0
28,58,6,-1,9,74,4,6,44,88,2,3,3,5,2,14,15,0,0,1,67,93,78,1
145,91,74,7,26,344,7,8,53,2,0,0,0,0,3,16,16,0,0,0,38,100,38,0
53,69,35,7,6,110,6,6,98,45,1,0,0,4,12,24,26,0,0,3,31,96,84,1
82,89,30,-1,8,162,7,8,59,3,0,1,1,1,1,19,21,0,0,2,24,100,33,0
90,76,58,0,9,193,7,8,56,37,1,1,1,1,3,32,35,0,0,2,40,100,67,0
102,75,36,0,19,267,7,2,42,77,1,1,0,1,1,6,7,1,1,0,57,86,100,1
95,85,46,0,2,299,6,6,101,5,0,2,2,2,3,12,14,0,0,3,14,93,78,0
93,74,74,0,30,236,6,6,18,47,1,1,1,2,2,17,18,0,0,0,29,94,50,1
63,79,33,0,15,130,6,6,53,12,2,0,0,1,2,12,12,0,0,0,42,92,60,1
70,84,25,25,6,128,6,6,56,3,0,0,0,1,2,28,28,0,0,3,14,96,33,0
83,84,30,0,6,158,7,8,52,41,0,0,0,1,1,5,5,0,0,2,20,100,67,1
69,84,41,13,12,200,7,8,86,1,0,0,0,2,2,18,18,0,0,0,39,100,40,0
165,89,59,3,35,364,7,8,48,6,0,1,1,3,2,14,14,0,0,0,36,100,67,0
84,67,62,0,3,199,6,8,85,81,3,1,1,3,3,24,24,1,1,2,33,100,86,1
52,56,19,0,4,102,6,6,89,69,3,4,4,5,6,32,11,0,0,1,22,94,55,1
99,93,59,23,24,305,7,8,46,1,0,0,0,0,1,19,19,0,0,0,11,100,17,0
60,65,35,1,5,113,6,4,41,13,0,1,1,1,5,6,7,1,1,2,29,71,100,0
55,77,12,0,3,117,6,6,65,29,0,3,3,4,3,18,19,0,0,1,53,89,88,1
65,77,43,7,3,313,7,8,90,4,0,0,0,9,7,49,49,0,0,5,39,100,59,0
85,59,4,0,3,248,0,2,83,16,0,0,0,3,4,27,40,1,1,3,60,80,64,1
27,72,2,-1,23,30,4,6,21,0,0,0,0,1,0,2,3,0,0,0,33,33,33,1
85,84,38,7,7,151,7,8,75,18,20,2,0,3,2,14,14,0,0,1,57,100,100,0
154,72,26,0,16,265,5,4,83,41,0,1,1,2,4,13,16,2,1,0,56,81,100,1
83,86,76,7,3,199,7,8,39,2,0,0,0,1,5,21,21,0,0,2,43,100,75,0
111,84,31,19,21,190,7,8,53,24,1,0,0,1,2,18,19,0,0,0,28,100,33,0
66,84,66,0,7,126,7,8,82,0,0,0,0,4,1,49,49,0,0,1,57,100,56,0
52,66,4,0,2,150,4,6,37,7,0,2,2,2,4,22,26,0,0,3,15,92,40,1
62,71,1,-1,1,154,4,6,48,14,0,3,2,1,3,7,27,0,0,2,40,90,80,1
123,63,17,7,7,235,6,4,48,1,0,0,0,2,1,4,9,13,9,1,44,44,60,1
40,70,60,-1,8,84,6,5,69,7,0,0,0,3,2,15,16,1,0,1,25,88,56,1
62,72,57,0,1,221,6,5,55,16,0,2,2,1,4,20,22,1,0,2,14,95,43,1
46,64,6,0,23,76,0,2,58,87,4,0,0,5,4,19,21,2,2,0,55,95,75,1
69,83,78,0,26,175,7,8,43,4,0,1,1,2,2,16,16,0,0,0,38,100,40,1
75,71,27,1,22,218,6,5,23,3,1,2,2,1,4,22,24,1,0,0,39,96,56,1
17,68,56,0,17,17,7,8,30,69,20,1,1,1,12,1,1,0,0,0,100,100,100,1
45,63,62,0,7,66,6,6,83,67,3,1,1,4,8,17,17,0,0,1,24,94,86,1
72,55,1,-1,3,312,3,3,71,18,1,1,1,2,10,24,27,3,1,6,22,78,55,0
49,72,16,4,16,98,6,6,79,56,0,4,4,1,1,11,11,0,0,0,36,91,67,1
55,80,81,0,3,211,6,6,82,5,0,3,3,2,1,19,19,0,0,3,16,95,27,0
79,76,11,0,6,325,4,6,64,3,0,3,2,4,2,20,20,0,0,1,45,95,80,1
57,60,0,0,1,168,4,6,100,30,2,6,6,3,4,17,22,0,0,7,23,95,47,1
68,62,2,-1,1,134,1,3,66,17,1,0,0,2,3,43,48,1,1,5,19,98,29,1
69,60,2,13,6,159,4,6,42,62,2,0,0,3,4,15,22,0,0,1,33,73,88,1
52,79,56,1,2,112,7,8,51,22,1,2,2,2,4,39,77,0,0,3,12,100,55,0
191,82,21,-1,51,252,6,6,56,4,0,0,0,1,1,13,13,0,0,0,8,77,38,0
113,91,32,1,20,152,7,8,14,3,0,1,1,1,1,15,0,0,0,0,20,100,29,0
84,82,40,3,2,222,6,5,39,25,0,1,1,1,1,15,17,1,0,1,47,94,67,0
81,69,8,0,12,155,4,6,58,0,20,1,1,2,0,8,8,0,0,0,75,75,67,1
133,88,37,7,11,159,7,8,52,0,0,0,0,1,1,15,18,0,0,1,50,100,40,0
107,61,2,6,9,281,4,5,91,86,2,0,0,3,3,22,24,2,0,4,42,79,78,1
62,86,77,1,9,12,7,8,55,7,0,1,1,0,1,6,2,0,0,1,0,100,25,0
102,70,75,0,6,418,7,8,41,44,3,1,1,2,7,19,19,0,0,5,21,100,77,0
88,59,22,0,18,208,6,6,76,82,6,1,1,2,7,28,28,0,0,0,25,96,83,1
45,76,64,0,1,153,7,8,40,6,2,3,3,4,3,17,0,0,0,3,25,100,64,0
117,79,17,0,17,256,6,6,44,0,0,2,1,0,1,5,6,0,0,0,0,50,33,1
80,82,69,25,19,141,7,8,43,44,0,0,0,0,2,7,7,0,0,0,29,100,100,0
68,61,10,-1,5,183,3,5,54,108,1,2,2,1,1,2,3,1,0,1,33,67,67,1
62,66,77,7,7,203,7,8,69,55,3,0,0,7,7,42,29,0,0,1,48,100,93,1
92,70,19,1,2,187,6,6,101,47,3,4,4,2,8,32,11,0,0,4,29,97,63,1
124,62,16,20,21,295,6,2,30,38,0,0,0,3,3,10,14,2,2,0,36,64,86,1
46,70,44,0,1,84,5,7,91,86,4,2,2,1,7,16,23,0,0,2,11,94,80,1
101,74,53,-1,18,232,6,2,44,70,1,0,0,1,2,10,11,1,1,0,36,91,75,1
154,89,66,1,64,291,7,8,47,1,0,4,3,2,2,32,35,0,0,0,23,100,57,0
58,67,37,12,19,94,6,6,48,74,3,0,0,1,6,20,17,0,0,0,10,95,78,1
47,70,71,3,15,84,7,8,54,101,1,1,1,1,3,7,8,0,0,0,63,100,100,1
36,70,20,-1,11,145,6,6,100,48,0,0,0,2,1,7,9,0,0,2,33,88,75,1
92,83,31,1,1,282,7,8,67,1,0,1,1,1,10,37,38,0,0,2,11,100,44,0
77,65,34,25,11,221,6,6,68,71,3,0,0,9,6,42,42,0,0,2,60,95,94,0
50,77,68,-1,5,166,7,8,96,56,1,1,1,3,3,9,40,0,0,2,33,100,100,1
89,87,52,6,6,138,7,8,46,8,0,0,0,1,2,13,17,0,0,1,41,100,75,0
8,58,57,-1,2,22,7,8,76,101,1,2,2,3,1,4,6,0,0,5,50,100,100,1
109,77,42,0,3,229,7,8,93,38,1,0,0,3,4,23,23,0,0,2,35,100,58,1
66,69,36,-1,5,300,7,8,51,44,2,1,1,3,9,31,36,0,0,7,16,100,60,1
81,62,17,-1,6,144,6,2,59,36,0,0,0,1,2,4,9,5,3,1,22,33,75,1
69,73,65,0,8,203,7,8,59,64,5,0,0,1,10,18,19,0,0,6,32,100,92,0
84,85,42,-1,6,68,7,8,68,2,0,0,0,5,2,26,7,0,0,1,27,100,57,0
81,80,37,9,8,319,6,5,52,6,0,0,0,3,4,31,34,1,0,4,31,97,47,0
107,86,35,13,9,400,7,8,84,5,0,0,0,2,3,43,43,0,0,1,33,100,38,0
65,61,24,-1,2,165,6,6,99,68,3,3,3,3,14,24,27,0,0,6,26,93,85,0
59,54,68,0,2,174,6,5,56,85,6,4,4,0,17,23,26,1,0,2,8,88,81,0
100,84,47,25,23,199,7,8,19,37,0,0,0,2,2,17,17,0,0,0,18,100,50,0
66,63,6,0,2,206,4,6,39,56,1,2,2,2,6,19,22,0,0,4,45,82,75,1
53,71,37,0,7,124,6,2,34,43,1,1,1,3,2,12,14,1,1,1,64,92,75,1
50,59,29,0,8,152,6,2,93,70,1,0,0,3,8,23,29,4,2,4,41,79,100,1
123,86,17,9,10,467,6,6,34,3,0,0,0,1,4,25,26,0,0,1,31,96,50,0
89,67,12,0,0,187,6,4,43,30,3,2,1,3,13,47,55,2,1,4,13,87,55,1
93,75,1,-1,8,351,4,6,52,9,0,1,1,0,7,30,28,0,0,1,7,90,57,0
53,86,42,0,4,186,7,8,53,4,0,3,3,1,2,17,17,0,0,4,29,100,43,0
95,81,38,2,14,165,7,8,62,5,0,1,1,3,6,34,34,0,0,0,32,100,60,0
168,82,35,-1,20,511,7,8,38,16,1,0,0,1,3,20,20,0,0,0,25,100,40,1
86,60,1,0,8,214,4,4,23,71,1,1,1,4,3,29,31,1,1,2,26,94,62,1
97,69,36,0,1,166,7,8,50,40,4,13,13,0,8,19,13,0,0,4,0,100,73,1
86,57,2,0,9,280,3,5,88,75,5,1,1,3,8,24,27,1,0,1,44,81,92,1
88,70,43,0,5,293,6,8,71,56,2,0,0,3,5,21,21,1,1,5,43,100,89,1
72,77,69,2,14,168,7,8,76,29,1,1,1,1,2,21,21,0,0,0,29,100,50,0
96,65,10,0,2,266,4,6,95,27,1,0,0,4,8,25,31,3,3,4,57,89,87,1
78,89,62,25,11,468,7,8,55,4,0,0,0,1,1,10,10,0,0,1,20,100,33,0
89,73,56,3,3,235,7,8,38,51,2,1,1,0,4,29,3,0,0,1,24,100,50,0
99,61,2,-1,12,256,4,5,89,63,1,0,0,4,2,14,19,1,0,0,58,68,88,1
12,74,47,19,4,21,7,8,76,26,1,0,0,1,3,6,6,0,0,3,17,100,80,0
73,66,63,0,2,190,6,2,121,94,1,2,2,4,4,25,35,5,5,3,59,88,100,1
59,75,61,-1,2,169,7,8,112,43,0,4,4,6,4,21,22,0,0,4,36,100,83,1
76,43,1,1,6,144,4,3,54,100,2,2,2,4,2,22,28,1,1,3,68,75,89,0
103,78,31,25,9,233,7,8,85,20,0,0,0,4,5,42,42,0,0,2,38,100,56,0
129,81,50,25,16,342,6,2,14,2,0,0,0,3,1,14,18,1,1,0,39,94,100,0
155,87,42,25,42,292,7,8,64,8,1,0,0,1,4,13,13,0,0,0,31,100,71,0
71,88,71,0,19,209,7,8,72,0,20,0,0,1,0,5,5,0,0,0,40,100,50,1
84,65,2,1,1,293,6,6,25,24,2,3,3,1,6,29,32,1,1,3,26,94,58,1
101,79,70,9,1,247,6,3,26,28,0,0,0,2,4,18,20,1,1,2,20,90,100,0
61,73,17,0,8,170,6,3,52,21,0,0,0,1,4,27,29,2,1,1,17,90,33,0
77,77,47,2,2,196,7,8,92,18,2,2,2,2,5,31,32,0,0,5,41,100,70,0
63,55,1,0,6,137,4,6,61,56,3,1,1,4,7,34,34,0,0,4,44,94,73,1
67,84,38,4,4,170,7,8,68,1,0,2,2,4,1,16,17,0,0,4,53,100,56,0
29,61,7,0,19,49,4,6,64,56,0,1,0,2,1,4,4,1,1,0,75,75,100,1
76,66,8,0,9,206,4,4,78,60,2,0,0,2,8,36,38,2,1,2,53,79,83,1
18,73,65,4,4,72,7,8,99,18,0,1,1,2,4,11,11,0,0,6,36,100,75,0
106,90,70,0,71,184,7,8,47,0,0,0,0,1,0,4,4,0,0,0,50,100,50,0
121,74,26,0,22,268,6,5,63,27,1,1,1,3,5,17,21,1,0,0,38,67,80,0
75,84,28,3,3,159,6,6,84,0,0,2,2,3,1,21,26,0,0,1,46,96,57,0
107,89,39,25,4,212,7,8,71,6,0,0,0,2,2,21,2,0,0,1,14,100,50,0
221,80,46,19,58,393,7,8,62,51,2,0,0,0,5,8,8,0,0,0,0,100,100,0
107,75,31,-1,15,290,6,3,57,32,20,2,2,3,2,10,11,1,1,0,36,82,83,0
57,88,51,25,2,211,7,8,10,6,0,0,0,2,3,19,38,0,0,1,14,100,45,0
131,63,70,0,5,369,6,8,68,78,3,1,1,4,4,21,23,2,2,2,57,100,80,0
52,71,71,0,13,141,6,4,42,23,0,4,4,2,4,19,21,1,1,0,33,95,75,0
194,89,37,9,75,441,7,8,48,5,0,0,0,1,2,12,13,0,0,0,25,100,43,0
89,86,57,1,21,182,7,8,45,0,0,1,1,1,3,18,20,0,0,0,30,100,44,0
71,78,73,2,3,294,7,8,6,51,2,2,2,2,6,28,28,0,0,3,29,100,73,0
101,89,42,6,54,209,7,8,58,3,0,0,0,1,1,11,11,0,0,0,55,100,50,0
83,62,30,0,8,185,5,2,79,109,4,0,0,8,9,58,60,2,2,4,73,92,100,1
138,72,32,0,13,293,6,5,52,0,20,1,1,1,0,4,6,2,1,0,50,83,50,1
77,86,76,0,15,184,7,8,56,4,0,0,0,1,11,39,40,0,0,0,18,100,57,1
121,83,37,-1,1,220,7,8,52,17,0,1,1,1,6,39,41,0,0,1,39,100,47,0
89,67,8,0,9,217,4,2,25,3,0,3,3,1,1,15,23,2,2,1,18,82,29,0
93,64,12,3,3,172,6,5,90,48,1,1,1,2,4,13,16,2,0,2,50,69,86,1
97,84,20,1,7,220,6,6,71,1,0,1,1,4,2,33,39,0,0,1,59,97,55,1
90,74,76,0,13,219,7,8,44,28,1,2,2,2,9,30,30,0,0,0,33,100,79,0
61,61,13,3,4,128,6,2,47,90,1,2,2,1,1,5,8,1,1,1,38,75,100,1
38,73,79,0,6,85,7,8,52,81,0,1,1,1,1,10,10,0,0,2,50,100,50,1
103,61,35,-1,4,143,6,2,49,75,20,2,2,1,13,2,4,2,2,1,50,25,100,1
62,68,58,0,3,136,6,5,89,68,2,2,2,2,8,35,37,2,1,5,54,92,67,1
66,79,62,0,3,421,7,8,63,46,2,0,0,2,2,15,15,0,0,1,40,100,50,0
65,87,35,25,10,467,7,8,38,1,0,0,0,1,2,17,17,0,0,1,12,100,23,0
43,64,38,0,10,161,6,6,92,81,1,2,2,2,4,14,0,0,0,2,53,93,86,1
74,75,13,0,1,217,6,4,88,7,0,4,3,4,3,41,43,1,1,5,33,91,30,1
83,79,77,-1,41,198,7,8,46,53,1,0,0,1,4,14,17,0,0,0,29,100,71,1
78,66,11,2,4,265,3,5,56,24,3,4,4,2,7,50,51,1,0,5,12,88,39,0
43,55,38,0,20,80,6,2,68,68,20,0,0,2,14,3,5,2,2,0,100,50,100,1
61,75,34,0,5,326,7,8,42,20,1,1,1,1,6,19,19,0,0,4,5,100,100,0
51,66,4,-1,2,26,4,6,77,28,0,2,1,3,2,7,3,0,0,2,60,90,83,1
51,77,69,0,2,115,7,8,42,23,0,0,0,2,7,30,31,0,0,3,26,100,64,1
98,74,63,0,1,390,7,8,64,22,1,4,3,1,4,37,38,0,0,5,24,100,33,0
102,86,52,1,1,337,7,8,100,3,0,4,4,4,2,21,22,0,0,3,27,100,50,0
110,84,52,9,3,172,7,8,70,23,0,0,0,3,8,28,8,0,0,3,37,100,86,0
60,66,22,-1,3,120,5,5,70,44,0,2,1,2,4,23,30,1,0,2,17,83,67,1
67,61,10,4,3,308,0,2,41,53,0,1,1,3,3,58,71,1,1,8,21,98,64,0
194,65,2,0,13,604,4,6,78,16,2,1,1,4,12,43,45,0,0,0,36,91,74,1
94,63,1,1,15,259,4,6,50,62,2,2,2,2,4,16,32,0,0,0,44,81,86,1
94,68,6,0,4,225,6,5,65,35,1,9,9,4,4,20,21,1,0,1,57,86,73,1
79,71,25,2,8,174,6,3,57,31,2,3,1,3,4,22,23,1,1,2,35,87,64,1
33,57,9,0,17,45,4,6,57,83,2,4,4,0,2,5,5,0,0,0,0,80,50,1
119,49,1,11,21,259,3,5,25,89,2,0,0,1,5,7,9,2,0,0,11,67,86,0
58,73,35,0,13,102,7,8,69,63,20,0,0,2,13,2,2,0,0,0,100,100,100,1
103,67,1,0,6,250,4,6,60,79,2,0,0,2,4,26,26,0,0,1,35,88,75,1
47,74,69,0,1,199,7,8,66,17,1,2,2,3,4,31,33,0,0,5,27,100,54,0
53,61,1,0,2,157,4,6,98,41,1,0,0,4,1,24,25,0,0,4,36,84,55,1
55,72,37,-1,13,186,6,6,62,29,1,0,0,1,4,25,43,1,1,0,24,92,71,1
70,58,4,1,4,230,4,2,83,44,1,2,2,2,4,14,17,2,2,1,47,82,86,1
92,59,0,12,2,174,4,6,100,94,1,0,0,1,3,10,13,0,0,1,62,69,80,1
86,81,50,0,3,220,7,8,60,0,0,2,2,1,1,44,46,0,0,3,11,100,14,0
74,87,30,-1,2,236,7,8,101,9,0,1,1,2,1,20,21,0,0,4,52,100,43,0
116,70,27,0,4,312,6,6,55,49,2,0,0,0,11,26,26,0,0,3,12,81,75,1
47,67,56,0,2,124,7,8,70,56,3,8,8,4,7,38,39,0,0,3,23,100,65,1
102,76,25,0,1,254,6,3,68,3,0,1,1,4,6,36,40,3,3,5,35,90,59,0
23,79,45,-1,7,42,7,8,26,5,0,0,0,2,1,9,9,0,0,1,33,100,50,1
88,86,43,25,17,237,7,8,48,6,0,0,0,2,2,13,14,0,0,0,43,100,80,0
55,81,55,0,2,112,7,8,55,24,1,1,1,2,1,17,19,0,0,1,47,100,33,1
82,84,48,11,12,232,7,8,85,18,0,0,0,3,3,43,46,0,0,0,33,100,60,0
114,56,0,-1,18,53,0,2,42,101,2,0,0,0,4,3,4,1,1,0,0,75,100,1
86,79,57,0,5,200,5,8,97,57,1,1,1,2,4,26,30,0,0,1,67,100,100,0
75,77,41,-1,3,235,7,8,58,36,0,1,1,2,3,21,21,0,0,2,29,100,67,1
80,65,3,1,4,241,4,6,45,37,1,2,2,3,3,25,25,0,0,1,32,96,60,1
68,75,31,0,29,97,7,8,59,83,20,1,1,3,15,17,17,0,0,0,47,100,100,1
65,62,22,-1,2,199,6,6,82,58,1,5,5,3,4,18,20,0,0,3,40,85,88,1
33,72,38,0,1,119,7,8,58,37,0,0,0,2,9,19,20,0,0,3,40,100,85,1
43,64,7,3,6,82,4,5,91,62,1,7,4,4,7,20,21,1,0,1,43,90,73,1
107,68,33,0,4,169,7,8,73,66,5,1,1,3,11,25,7,0,0,1,32,100,82,1
93,78,57,0,5,175,7,8,56,19,1,2,2,1,6,27,28,0,0,2,7,100,41,1
44,72,31,-1,2,89,6,2,86,8,0,2,2,3,2,21,24,1,1,2,30,83,100,1
96,64,24,0,2,320,6,6,77,35,1,7,7,2,14,40,42,0,0,2,37,93,80,0
87,74,37,0,4,263,7,8,82,31,1,0,0,5,6,29,29,0,0,3,41,100,73,0
92,73,39,0,1,317,7,8,80,24,1,7,7,2,5,34,36,0,0,3,17,100,50,1
10,74,55,0,2,170,7,8,54,2,0,3,3,1,2,3,24,0,0,3,25,100,75,0
127,88,69,0,51,191,7,8,51,5,0,2,2,1,2,17,35,0,0,0,44,100,60,0
35,64,33,0,3,92,6,6,58,9,0,1,1,4,3,21,24,2,2,5,23,91,53,1
73,55,3,16,19,162,4,2,87,79,1,0,0,9,1,26,33,2,2,0,55,91,91,1
55,61,3,0,7,184,0,2,74,14,0,0,0,3,1,4,6,2,2,1,67,67,100,1
84,73,5,16,2,305,4,6,18,19,0,0,0,3,5,29,31,0,0,1,40,97,53,0
77,86,30,0,2,186,7,8,56,9,0,0,0,1,2,24,25,0,0,1,20,100,21,0
127,91,36,25,6,175,7,8,44,3,0,0,0,0,2,16,16,0,0,1,28,100,29,0
77,89,38,5,11,180,7,8,40,1,0,1,1,1,3,37,41,0,0,1,24,100,29,0
99,83,47,0,4,193,7,8,53,37,0,1,1,1,3,18,18,0,0,1,33,100,80,0
55,68,74,0,4,129,7,8,96,75,3,1,1,3,7,27,27,0,0,2,44,100,100,1
74,62,4,0,34,120,4,6,59,59,20,2,1,0,1,4,5,0,0,0,0,40,25,1
68,65,6,1,5,206,4,6,73,63,1,1,1,3,6,30,68,0,0,1,39,97,100,1
86,57,4,14,2,336,0,2,55,63,2,1,1,3,12,26,30,3,2,2,20,83,84,1
60,55,7,0,9,127,3,5,142,69,1,0,0,9,7,28,30,2,0,2,47,80,89,1
95,66,32,0,43,133,6,6,55,30,1,5,4,1,2,16,17,0,0,0,71,94,100,1
52,69,54,0,9,218,6,6,48,35,1,5,5,2,5,28,29,0,0,1,41,97,70,1
113,83,70,25,27,306,7,8,33,43,0,0,0,2,3,17,17,0,0,0,65,100,83,1
18,65,53,0,9,29,7,8,68,38,0,5,5,3,5,10,10,0,0,3,40,100,89,0
85,76,30,5,1,288,7,8,74,22,0,1,1,1,20,32,33,0,0,3,6,100,81,1
84,69,67,0,3,284,7,8,71,51,1,3,3,3,3,27,31,1,1,2,50,100,86,0
20,67,69,0,1,54,7,8,98,53,1,1,1,2,5,12,13,0,0,4,38,100,70,1
60,65,59,-1,7,141,7,8,52,55,4,2,2,5,10,36,36,0,0,3,31,100,68,1
54,62,2,0,1,281,4,6,87,34,1,6,5,3,7,41,47,0,0,7,47,85,67,1
49,69,43,-1,9,165,7,8,63,45,1,0,0,2,6,24,24,0,0,2,33,100,80,1
79,77,76,9,2,64,6,6,74,9,0,0,0,2,9,43,14,0,0,2,18,98,48,0
69,89,36,0,1,200,7,8,55,3,0,1,1,1,2,15,18,0,0,1,28,100,75,0
60,55,61,0,8,210,6,5,97,88,3,4,3,5,4,25,28,1,0,2,44,89,90,1
65,69,39,1,3,147,7,8,73,51,1,4,4,3,3,38,41,0,0,4,44,100,46,1
49,86,37,0,9,130,7,8,132,7,0,0,0,4,1,17,17,0,0,1,24,100,50,0
48,84,59,0,3,128,7,8,99,14,0,1,1,3,4,23,23,0,0,3,30,100,64,0
74,78,62,0,2,241,7,8,38,30,0,1,1,1,3,25,27,0,0,2,19,100,31,0
54,56,7,-1,5,120,4,6,67,65,2,1,1,4,7,31,36,1,1,2,54,97,69,1
75,72,13,0,21,177,6,5,53,30,1,0,0,1,5,15,16,1,0,0,38,94,86,1
77,68,15,4,5,119,6,6,87,19,0,1,1,3,4,54,7,0,0,5,31,98,73,0
78,66,55,0,4,194,6,3,50,76,0,0,0,0,4,3,4,2,2,1,0,75,100,1
105,80,49,0,1,210,7,8,59,35,1,0,0,1,4,14,15,0,0,1,7,100,50,1
30,62,13,-1,9,227,6,5,52,96,1,0,0,1,4,7,22,1,0,2,50,88,100,1
27,73,53,1,2,191,7,8,58,6,0,2,2,2,4,9,19,0,0,1,50,100,86,0
57,79,13,-1,10,98,6,6,63,4,0,1,1,10,2,20,20,0,0,1,55,95,80,1
